;cat1_gender;cat2_hairColor;cat3_education;cat4_income;cat5_customerSatisfaction;cat6_brandOfSoaps;cat7_motivesForEmployeesToWorkBetter;cat8_motivesForTravelling;cat9_age;cat10_proficiencyLevel;cat11_nationality;cat12_blood type;cat12_paymentMethod;cat13_productType;cat14_temprature;cat15_programmingLanguage;cat16_city;num1_1;num1_2;num1_3;num1_4;num1_5;num1_6;num1_7;num1_8;num1_9;num1_10;num1_11;num1_12;num1_13;num1_14;num1_15;num1_16;num1_17;num1_18;num1_19;num1_20;num1_21;num1_22;num1_23;num1_24;num1_25;num2_1;num2_2;num2_3;num2_4;num2_5;num2_6;num2_7;num2_8;num2_9;num2_10;num2_11;num2_12;num2_13;num2_14;num2_15;num2_16;num2_17;num2_18;num2_19;num2_20;num2_21;num2_22;num2_23;num2_24;num2_25;num3_1;num3_2;num3_3;num3_4;num3_5;num3_6;num3_7;num3_8;num3_9;num3_10;num3_11;num3_12;num3_13;num3_14;num3_15;num3_16;num3_17;num3_18;num3_19;num3_20;num3_21;num3_22;num3_23;num3_24;num3_25
420;female;red;phd;below $30,001;good;Dove;;Leisure;36 to 58 years;Advanced;French;III;Cash;Plastic;Very Hot;c;Moscow;870.2641110862099;29.64758302489506;-437.53918975011356;113.59631386313606;44.58320141050558;495.6406253384672;906.0037694204153;-9999.0;333.3216921804121;55.00146088422528;413.38922513297075;-826.9238129184732;151.33044064255074;572.9909269588244;392.3679187936567;833.1554653021337;-539.8491899913063;639.5345976393435;317.38954988324383;277.33755201921286;1071.9940260552976;-290.40874500357535;328.86084234489255;974.9162136045189;1849.7614560742566;-190,6482105;667,5642666;935,0918611;;1090,164334;3,684171077;141,0253288;214,1286811;-344,8832723;-29,96258093;-56,04814185;556,6641316;-1148,461084;-163,4149645;204,7752937;280,4793571;-376,5347077;519,2917499;-1878,625465;354,4656589;998,7884402;597,6087865;2027,126495;1224,362518;201,0563804;33,42730411;618,2032203;656,0937764;454,0084654;561,1006887;-;225,4458416;748,5231146;342,952287;-;739,368319;407,8665144;789,5786576;312,507525;468,8129239;120,0871904;372,1159995;231,9866268;532,3826118;644,8050478;125,7577604;690,6511421;883,6662111;948,0816424;615,9138679
421;Male;Red;high school;Below $30,001;Poor;olay;Friendly work culture;Business;59 years and above;novice;German;II;credit;Wood;cold;C++;moscow;-8.681411341828834;49.76337235131406;-707.7202142531974;198.39356402472157;-639.8261075283947;-543.6728326145096;882.882557607168;-9999.0;-58.9448717420521;548.5042365223392;922.4224052608514;603.1110242759528;100.7158829447777;415.40208400454463;355.2296061386848;1064.3270167426497;1622.3969063637703;844.5570526374198;-12.408752600671676;141.12518265803277;-9999.0;11.105433889321858;558.9203876870317;1033.5130621295737;-286.43592142271984;-49,14408298;276,2623258;596,5124964;507,1369083;-399,3963183;8,956526128;-50,60918357;533,9144864;399,8110904;-9,416747972;183,6957812;;590,0646412;;464,7523009;-407,8732685;;367,8425401;-189,5935388;837,8393177;960,0547028;1583,439521;1104,22504;;203,2915934;114,247163;378,3712724;745,4293332;477,8335517;466,6465269;787,1824855;426,390589;764,610409;303,5611014;767,596393;863,4402044;323,4580611;691,5385634;570,5934986;881,3265014;120,8753032; ;392,2543491;390,443323;684,1853985;107,2498521;619,4278027;858,5157397;971,2016778;594,1577178
422;male;black;;Below $30,001;Good;lux;Peer motivation;Business;59 years and above;Novice;German;;Credit;Wood;Cold;C++;St. Petersburg;97.528062130931;144.57643524695962;55.281319227879294;143.55040308567624;-285.70804473137844;1150.191469554973;868.8638775075902;-58.95071906701145;690.6515989194;2060.830850695498;1196.5189465888252;1150.348008807991;-107.15552971666136;-9999.0;1030.2414813329847;879.1066466418803;989.8328084730903;636.8589876937525;426.13075068651847;258.3949528634503;-39.66897335531257;-2.2394717393647454;838.9986530561813;-9999.0;-490.59411332743844;;;822,8641383;1009,853735;245,4343099;-81,22649411;88,25925114;-125,1028846;146,6566213;99,71183126;-43,03588563;754,9543509;-284,948646;-995,8821109;65,15650139;182,1725958;360,984856;-183,9761401;341,0811196;374,9299608;179,2459234;1129,773106;1597,727005;678,875607;-72,777328;403,277284;72,30942234;-;373,8250623;;681,2413406;125,5995151;721,0951004;281,8799429;-;812,9999695;274,7192332; ;555,8803818;426,0337903;137,9265624;335,0375071;231,442513;996,6323259;381,8862615; ;642,9611782;465,6379492;946,7748004;544,1694864
423;Female;Black;High School;$40,001 - $50,000;good;Dove;Friendly work culture;Business;59 years and above;Advanced;German;III;Credit;Wood;cold;c;St. Petersburg;384.7604394544115;-8.822895321051401;4081.6986727361145;205.9864497353417;-244.04316704875168;529.3227817230228;953.7511128520861;-90.86920857768854;195.39274030701245;445.1238558206445;356.7680202845365;327.1765753640163;198.81369696234782;312.9058803691378;1745.9232109910122;936.664928604156;888.8421370262538;699.4414167196585;28.89065793748398;296.4524454488145;1479.7995889466956;297.8358938093172;-50.45532733694694;964.1652711762725;-475.18356451327793;102,3887964;788,9099791;617,8420828;872,2342995;135,1653622;850,9986895;152,9480823;515,0854487;-235,945515;-12,077891;-70,21022459;822,522354;;1270,038559;53,2754529;231,0762468;844,8298215;270,820917;1509,877355;866,7532201;929,2658905;720,536948;1390,756681;686,7171854;250,2919676;771,9378326;364,9535782;548,1407138;722,7634535;508,1334699;525,7340878;402,472939;;447,5040425;474,5517382;787,4167369;341,0385666;541,051035;668,4548226;307,7184738;134,6690696;288,7586403;501,3070557;705,4432244;-;106,2478579;632,2967994;760,0056042;964,5104576;539,2972827
424;male;Blonde;phd;$40,001 - $50,000;Poor;olay;Professional growth opportunities;-;36 to 58 years;Advanced;german;III;Credit;Wood; ;C++;Moscow;69.23712191220307;22.310861519323506;501.7767642998201;168.196096129737;650.7913312364517;519.9291025714347;1011.0608475835741;512.2386164285157;145.21354558328784;264.85543315012103;331.4873968392896;519.365772693413;582.3029504877627;180.92612506520496;2004.1924104730551;906.746283580553;-21.610543587493794;660.2590446861211;270.4307434288096;257.44026684363905;764.2061029075564;-111.59083674923849;582.6698173570112;836.9381004068482;389.2089753630359;389,5952734;1083,830362;1112,989288;759,0116576;1079,894603;-335,8515943;131,1897485;481,0321303;-124,6594559;-7,708224694;396,5650765;709,4244555;-160,7464366;1534,982702;164,5640377;721,8856532;608,0388965;-9,900998036;2842,139473;65,23900607;815,4141224;360,2683523;1109,056979;-54,05041262;400,9615535;804,2602307;521,6009026;761,4616884;576,8427512;544,0595377;;76,80788216;762,8550162;464,0077745;;860,7510789;408,820294;623,9021458;737,7801347;790,8381959;139,3092879;362,2456718;456,9183086;617,279248;445,8611661;12,66451706; ;832,2505543;938,6905084;707,7464389
425;male;Black;-;$40,001 - $50,000;Very good;Lux;Friendly work culture;Leisure;36 to 58 years;novice; ;I;Credit;Plastic;Hot;Java;Chelyabinsk;-552.345292978292;-9999.0;2567.091249766594;227.62361230243;316.01517039689185;-9999.0;958.4231033650786;34.2524842148556;309.6571213065067;-996.6916244645179;635.9618677303231;-160.26389377809727;-9999.0;380.06418694979465;2128.632993791135;-9999.0;579.8841775596279;637.1919309686677;223.01228321396877;154.59112137351167;647.4741090684452;209.68966863358054;580.4963874094842;1004.2729740840329;395.969733365745;-64,5912368;465,1048989;841,8851035;1056,484216;372,2514447;-370,2476051;214,1324774;-116,1996057;523,9051212;27,04420991;10,81062188;544,25697;-221,6510154;384,5499254;217,1443906;423,249065;790,7364649;211,6782664;346,437554;809,6668918;914,3836442;1216,93036;207,6938807;-547,6505634;243,1533724;-;223,9814795;553,1872976;440,8113189;506,9789338;750,859727;360,5667528;734,1004214;253,3575753;492,6466434;795,6117205;249,2113317;768,3317297;468,697828;;116,2777808;-;331,7229105;520,0662398;-7,138878251;135,4604421;677,4211184;754,4593283;967,1242991; 
426;female;black;BSc;$30,001 - $40,000 ;Good;olay;Peer motivation;Health;36 to 58 years;Novice;German;I;Credit;Wood;cold;C++;St. Petersburg;686.6563781685447;36.36767036429227;247.9626543692582;163.72638486935443;593.1287677830037;-1041.0415130024223;934.0591616856948;-9999.0;677.338289331027;-303.97463924953126;707.5956365874565;428.690689244816;342.01748666801825;592.6645909387395;169.1365410407974;787.3548529562061;284.87439704660284;732.2883523324291;98.15341594148566;343.18892909702424;1152.2263976274794;162.02744662687905;420.5237591218646;939.5662717957504;-9999.0;499,1429766;1086,817594;1163,427498;1294,712425;1078,920802;400,1420143;-47,39360261;-41,68334547;1440,027043;14,4453268;-109,5990918;-274,284386;497,6092015;1583,701202;164,9104898;351,5975101;1140,23438;396,2127595;638,1036567;242,2919689;823,5348315;810,2038165;-210,3942058;-876,29353;511,3716777;546,8711761;337,0484817;520,3607256;469,8592186;457,8466186;415,183515;170,7404535;770,0459447;-;500,3038259;742,7714814;299,9456647;648,8651612;427,6025848;311,752337;113,623985;402,490379;286,813818;531,8047867;731,5730384;90,12821374;641,397565;772,7079085;949,1659929;650,4708576
427;male;Blonde;BSc;Below $30,001;Good;lux;recognition;Health;59 years and above;Advanced;Italian;III;Credit;Plastic; ;C++;Moscow;503.35977562546714;-66.75875270829839;2850.8640844183915;207.4133507503139;-742.4782026116131;177.9358178094962;965.8485862730048;62.99181335177357;617.4100560815692;-65.75153862748397;737.3620951529281;-515.9807079369277;248.3839007925584;-109.43132452296551;-118.02361514543463;723.3052080923919;797.6670075198957;747.1797019917868;-118.97773456262672;306.4053435285449;966.486202051486;513.8907148810631;624.6761788994116;966.3146935992443;868.6830573792679;476,0732909;810,0599268;160,3256531;960,2724555;359,0250464;21,53659538;154,2106549;320,9036918;139,526742;48,94232184;423,238194;774,9119501;-42,22926326;562,5747436;327,545514;540,8947122;1055,390012;477,3960908;752,8842915;1006,905736;838,1231254;1061,576262;1678,037403;34,58253954;299,8967618;536,7777381;496,4300135;484,8529252;585,6063172;545,8826693;608,8633159;168,589516;710,4174369;415,0336161;489,3677442;833,7175778;300,0963333;786,2966957;738,2208334;205,7370225;126,928162;128,2008317;646,6840027;-;-;92,18332604;672,5103974;398,2639579;937,0393583;638,9397333
428;male;Red; ;Below $30,001;;Lux;Friendly work culture;Health;59 years and above;Advanced;French;II;credit;Wood;Warm;C++;moscow;577.2914815263425;9.790736881778214;1019.1181727907157;114.97724137071106;-949.6068737805067;-664.1017633128017;884.8259029172145;-76.20182116387235;29.31806997734128;-440.24369182733346;975.6114086205662;719.133654535349;-236.4052941583136;358.4184607794587;443.6257822997901;894.7654614982386;786.9532853436203;836.4624611671331;169.72183548346678;262.2335385546211;382.54393361820246;36.597820650944556;799.6899321244816;886.8216172220444;-304.47432190961945;-196,8207959;2178,332481;1242,12467;570,3768952;850,8668964;-260,5338871;146,6439027;-69,31072786;232,3605945;-25,07011432;133,2598833;120,5875153;237,8067629;1404,816392;282,5919162;195,1726319;1072,42885;90,19225431;926,8680698;956,5044669;317,3660123;971,8316539;1835,486411;-1534,13282;270,7170091;-314,7189758;167,9716333;500,8575883;385,4823625;;640,4881502;102,7238233;-;413,4950413;697,7099967;898,5783417;326,3694924;697,4539419;341,1288014;574,6804034;134,0190298;;399,7172795;;552,9561547; ;657,2662034;489,0022846;931,6375486;683,6943724
429;female;black;high school;Below $30,001;Good;lux;Peer motivation;Health;59 years and above;Novice;German;II;-;Wood;Warm;Java;novosibirsk;755.2984122778478;-65.01434761440377;-340.1867570978259;173.12650233962077;1118.1161173197465;1488.8347536078861;942.3516281477122;56.85218886030782;-9999.0;-643.1570419171511;910.7141685622935;-100.52694691940991;304.5475364814623;408.8276239115051;279.55564737077134;-9999.0;-462.8894822400106;708.1639888149577;531.0768512454192;350.32899150703537;677.7952522351222;13.059294738745024;519.9434518649058;1143.9816736282314;1250.922108343967;-323,95792;734,4706509;964,7087648;533,1525488;426,1585609;199,265969;293,5264511;448,4562408;1403,09071;28,41644371;-138,4345019;456,7532963;1663,857013;706,9899434;175,1310735;702,3004002;717,500534;101,9656472;269,0443671;708,3228329;657,2563424;428,9026724;642,5668737;-512,250708;263,1720109;658,3619146;112,3281832;494,8425823;502,8928509;514,683372;684,4126604;102,4324102;735,7194566;417,6706871;641,9561769;887,9786705; ;787,0968524;-;;149,4904009;339,844573;318,1760816;437,4680325;357,6485786;108,3757906;607,7118325;761,9628469;959,0422801;585,3307968
430;male;red;BSc;Below $30,001;Good;lux;Peer motivation;Business;Below 21 years;Advanced;French;II;credit;Plastic;cold;C++;Chelyabinsk;180.96594269745282;-146.66214697282325;1042.8461954567053;126.55149305595816;2573.0442876512907;-30.484606369116875;946.8015096237051;336.6488731926125;619.2692163879681;-1386.4562698002705;426.9744419850739;77.97607535679819;217.90106087523912;612.6420012953832;1064.7341301368306;822.4255047650995;165.1774050621494;776.1694364490527;599.323251858425;370.19394284059297;712.348151798422;-793.7500562251998;134.85034493447836;1016.707196887952;-643.8893307738042;309,8892746;;;965,0454766;344,6271897;306,8393716;16,56699471;54,93620711;-86,07740605;-70,16478804;-151,9449806;708,0390522;-232,9397055;-991,1605677;-50,37628467;496,5370748;1005,6529;426,7172897;-140,3607842;437,0173282;772,0667037;1049,773895;1702,661926;2425,61125;70,27652225;474,6275674;277,5457296;800,5990857;405,6554509;466,3942422;633,9444723;;;466,6224607; ;711,7542229;305,1719146;851,3312876;754,8507161;650,8521887;148,0672218;403,8106662;510,8586912;516,3540807;;144,9175825;657,5448305; ;934,6277454;543,4086675
431;male;black;high school;$40,001 - $50,000;Very good;olay;Recognition;Health;59 years and above;novice;Italian;I;Cash;Plastic;cold;c;St. Petersburg;192.27349944924845;21.75739003149115;80.01176545081705;130.34011731299995;401.70382599743954;511.78546481055037;963.7420357703152;261.9242342015521;-9999.0;-253.61239911446296;820.7753739728201;17.154225343614087;349.77081941434636;75.2227103585862;67.26486216156638;801.1794907774644;56.23392667390493;616.2464454878728;475.1289077464136;250.12650974573822;735.277989957787;-92.85161326465087;670.627979579052;1136.5659084647407;1066.1831581782535;463,4877135;858,1162652;836,3461575;1083,573374;;152,1606057;47,85584855;-39,15726968;410,1732261;-0,20006838;-233,5701612;861,4795085;313,0311669;-1131,99011;240,2284301;335,892091;1169,653551;158,7336464;475,9428225;691,9268593;461,4352681;39,95010575;1036,87416;-538,0741436;192,2984284;186,715334;286,1331663;350,759002;553,5455532;525,3339536;664,0738596;379,9128884;728,2874704;429,5815776;588,0816428;776,5201499;391,1706145;482,9719145;691,857447;905,8903816;141,5538077;260,7291453;440,8628532;432,6829732;463,9980995;42,9800671;613,1062631;508,2056778;953,0386153;589,0534094
432;male;black;phd;$30,001 - $40,000 ;Neutral;lux;peer motivation;Leisure;36 to 58 years;Advanced;-;III;Credit;Metal;Very Hot;C++;-;259.7678290144448;77.66417244578267;832.3205061033096;120.52047225407023;206.78103804920974;1029.974174647415;898.7256251295712;304.5463141219523;594.0974753103559;-129.01510547964853;437.9090736088206;1081.6842575307564;-160.56655833445092;475.4641378514176;133.1984852811712;823.0028309279854;28.58983875167513;699.8377914955078;418.2792113758686;358.68715111845484;79.91791533514356;-170.4240253547942;290.89356183583936;1103.6109136703622;-66.00535738865824;122,3440471;1197,279801;1032,952876;1603,494417;421,1244766;245,1380357;;92,06087349;368,7514593;24,38193399;283,1290368;579,78075;993,3004659;;145,1443952;77,47160862;703,306608;245,6735267;622,1053286;1275,661085;1077,486431;;1657,514347;166,0830934;274,880074;504,9910376;636,9167922;703,5907497;751,3177744;547,5324587;426,3490473;415,0690896;752,5456383;393,014372;801,7183402;883,1764891;356,9577572;633,1896738;485,1757497;552,7765245;146,3090497;158,4215765;394,9522228;487,7485652;518,1343528;5,78658102;644,3505223;463,1289169;949,7179627;570,0198129
433; ;-;phd;below $30,001;Good;lux;peer motivation;Business;59 years and above;novice;German;II;-;metal; ;c;Chelyabinsk;192.05925228557004;50.27859080808132;1351.875141121457;97.81555235258185;1418.35728148838;382.4878160430658;940.8060899495598;299.7907291593695;-24.976571474712102;1305.9691202380761;1112.7469547190585;2198.7117318096352;269.8193496146158;846.7634493474793;498.74560231566716;886.9129348716679;570.6048079697;764.8307641895352;494.78709306634084;309.8186233944359;106.2964055308966;228.3803562785438;352.559457183053;848.0395414539194;531.6866965092875;183,6238518;-439,2556189;1290,803794;511,0327758;615,6553843;452,2871897;;568,4077952;255,8951054;46,04149866;6,981098644;1617,683615;473,0462284;2860,219264;168,9341523;276,3519827;1187,627308;379,6891225;406,4204386;360,8340114;1077,67333;600,3291883;344,9764205;-254,9145075;-196,5751447;324,9203709;353,2859873;537,1425137;451,8852559;471,2532346; ;86,33188626;702,5647989;280,1636649;504,0193304;736,6263325;315,326525;503,4895849;390,299414;597,3749029;98,83507759;128,5735724;295,9195289;741,2520509;567,9858981;; ;429,2122983;964,1863917;592,4861432
434;;black;BSc;Below $30,001;good;Dove;Friendly work culture;Leisure;below 21 years;Advanced;German;II;Credit;Wood;Warm;C++;Moscow;507.75066900518766;129.27784100735357;1425.695277962378;228.96096002821724;232.72335263446274;1901.7202797988748;908.8555005423427;602.8080785848745;101.4241547131694;-183.2925470320909;1062.886414425764;1826.745461922421;217.66086639522763;612.2245873940868;1447.6275178459823;-9999.0;665.8370854353315;665.9062441431765;-26.861526393909628;259.15047033999474;1132.0296671429587;502.26758739371104;864.2504840561602;-9999.0;1297.5576311484517;-153,3472572;674,2380575;914,9004183;576,2594196;132,125972;;70,16377888;;-181,0989944;8,971491016;283,8121356;934,322129;-23,54239997;722,7847828;25,59246681;292,8455893;1535,617874;-3,042836663;1666,904505;989,8454885;499,7511644;742,2619826;1428,588753;471,5781335;236,8261683;331,8437877;55,50414202;462,4999836;634,6607358;532,2010559;668,5798736;282,3768823;710,6625889;134,4407093;754,9260977;899,873207;402,1839371;620,753455;429,887875;892,9229348;128,1686399;302,9515009;481,7046224;588,1305491;249,6263139;118,3021749; ;636,0428609;941,3043838;699,1329897
435;male;black;BSc;$30,001 - $40,000 ;Good;Lux;Peer motivation;Health;;Novice;German;;cash; ;Hot;-;moscow;31.687553485655997;-27.465013242680843;1119.6323244521386;144.61697527154666;1503.3635830468597;334.5736636796207;969.5947300374507;759.9924247886029;661.1417615610876;433.03557427567296;780.1390554916759;-9999.0;603.7627883193315;-9999.0;625.7524193867941;945.0432014032443;-592.0274680391968;648.2075777185637;143.08040255941407;243.3161512462977;-77.79312569452503;110.88689941746324;574.4219062291018;1295.101052260818;-591.2294261230559;-399,3945958;1064,40122;778,6258277;1520,862492;395,2885503;91,56846627;257,3718481;-75,6189613;-1207,228211;-26,08060485;50,67987628;905,8694698;200,1827004;1038,219819;30,45730816;157,4147434;665,3928501;376,1052423;550,6064993;;1418,414454;1072,951627;-669,2983218;-879,8751496;157,3848324;464,6064091;462,3639342;533,955942;653,6651073;550,0772636;633,5409729;142,0634168; ;464,7165507;716,9069231;862,3201593;281,9548855;795,4863346;463,8067982;892,6658931;104,2229861;189,728234;487,029788;485,9756382;783,4435923;111,4693736;616,6535942;735,2462864;967,4925128;541,1613362
436;male;black;phd;$40,001 - $50,000; ;lux;Peer motivation;-;59 years and above;Advanced;German;II;Credit;Plastic;Hot;C++;Chelyabinsk;684.3310710380906;66.5832533439317;1143.6279289912407;133.26521275731238;1192.872853703947;-114.63453264261057;933.4551010062692;429.2400164109221;265.4944991926697;-427.59483215099965;1288.7197217204978;223.23869983474202;103.55427891810733;973.4617941375003;-299.88141995950764;871.1652933015636;911.0691954680942;770.2297345565951;756.3222642650196;140.96146929400672;713.8840788350983;408.58857128602625;386.6289177488956;938.3473626169675;683.6042352265134;-77,72933349;860,5227424;552,8277536;-289,8129715;-92,19928457;50,4211829;79,30037966;-280,6022103;1072,812358;-113,9915291;274,2482736;;-74,15469209;-550,7216593;151,7154205;-167,6505486;1653,523879;285,1795181;126,8654586;862,7299245;1089,086327;570,0589034;4017,979011;1514,551114;;3,767882995;478,8307647;661,5596126;659,66384;471,342196;776,3455555;255,5153391;702,1909045;260,0034068;785,5158107;;238,3532533;524,9689846;464,8481382;339,407404;121,3917078;298,0609258;461,9708313;448,4777281;305,234483;43,70299007;669,1216049;450,2560495;931,2270463;560,9051782
437;Female;red;BSc;$40,001 - $50,000;Very poor;Dove;;Health;59 years and above;Novice;german;III;cash;Plastic;Hot;Java;Moscow;265.25799956764257;14.396443733411841;-933.1486367466248;115.35975845756728;-778.8454399034838;-9999.0;962.5508538419481;199.06047902524807;50.22966256573784;-337.05371972924684;1284.129593797415;739.0804371044185;831.4039709471095;547.5060514533651;196.4822987600195;945.575911429944;-271.1780846474492;704.0141637966356;559.3901989811261;189.4059444145666;641.7347362105904;425.5334159060824;617.7112473006817;997.0500740438401;-577.8673742199833;;733,2330968;1208,939341;1186,29939;281,0377385;407,0985862;111,188788;184,3717278;205,320638;73,40077033;77,7057693;808,4623844;-720,3638411;;227,638957;490,3035365;939,3852197;628,8559034;484,392044;941,0553599;1174,049458;1244,254384;-1944,487752;-1251,190912;107,6393507;470,8191271;-;313,1532253;420,5133096;563,5437606;422,7816544;319,7455409;745,6403653;149,3784615;503,9465678;788,6826917;; ;579,3745551;526,0380504;146,1267764;264,8345083;397,7667507;647,812654;457,1893214;56,51895536;631,4683939;818,8605317;952,7656091;625,0701815
438;Male;Brown;-;$40,001 - $50,000;Very poor;Dove;Recognition;Health;36 to 58 years;Advanced;German;II;Cash;Wood;cold;Java;Moscow;678.952351055176;-55.81984000592232;-9999.0;44.84235727057671;1321.8816832956222;-75.11207012393123;919.9757805959451;562.786674532254;395.78646867885226;418.9366415941804;-121.43908505964382;516.8772726612683;152.68233279483383;114.07326943111946;55.75951065227093;822.6941661602085;-1196.610719958323;601.8510246488449;484.18578573291234;338.4341768375868;1598.4746391677725;336.1462291345014;606.270147116711;1055.7620039886237;101.50512286151758;-397,6480739;857,3986152;788,0236577;918,9902737;804,4808379;179,3200361;-20,96118767;44,01612754;163,761009;50,37737647;-56,60944966;955,318087;2391,261335;87,96645153;187,3756538;259,6532244;981,4931365;215,2312337;535,8326131;-288,9283094;786,2175252;871,2132776;2441,926383;-973,1865137;116,0898365;-;426,5807366;456,8832729;740,5887037;528,041716;605,9567691; ;731,0619103;274,8173372;576,0138092;913,2931443;258,230906; ;386,9841586;803,4567955;100,3162658;377,1560816;431,6452183;640,358837;482,7115606;135,6815137;607,6555003;581,8268084;; 
439;male;Red;phd;$40,001 - $50,000;good;lux;Professional growth opportunities;Business;36 to 58 years;Advanced;Italian;II;cash;Wood;Hot;C++;Moscow;193.94297506533525;-69.24312708793974;1076.4156868595935;167.85362693761894;1653.722683183697;964.1543514010338;880.9829287957001;599.8104052977194;-45.2456383200294;-9999.0;1152.5584956444447;323.61169210140736;148.22712234477746;598.4945263217757;991.5158083701435;-9999.0;523.29873196521;710.111860241598;287.14172551027957;406.36813460421354;436.06992190181353;1087.9458785807758;268.28253751441275;1093.9823119966236;-639.5374260594488;41,81305222;983,8732133;722,8422552;574,8967786;638,3252851;-163,2439082;80,92782007;-353,2174237;796,316889;-84,27186465;289,9664143;;-678,8422273;944,5945288;;108,0530686;263,3093902;326,1435655;-1767,277975;544,0546565;729,6614231;942,5522951;1205,216007;;130,5515261;666,1002933;86,64231836;361,0317393;685,0974525;505,3982955;480,8187124;143,5580152;748,2984103;323,4284857; ;737,5923355;398,2857555;843,3983126;524,3547662;496,1687015;-;244,2087073;470,1644246;701,4840164;-18,35243049;66,64084351;618,9399141;419,9654168;932,2785871;622,3667207
440;male;Brown;School SAT;Below $30,001;Very good;lux;Friendly work culture;Business;36 to 58 years;Advanced;German;II;credit;Plastic;Cold;-;Moscow;498.27377937551216;22.590204272804286;1481.60680277717;90.63495697767374;-395.9391326935554;-9999.0;924.2791027054676;681.118032145188;480.41696932511445;-1578.0408836014176;530.991479970015;-1439.427352554137;759.004593978457;283.30322716583674;-9999.0;341.8356527575144;670.1044535327151;700.8294237873667;367.64537478761116;207.88899941178713;1405.7334731437131;201.67200964117336;725.1958094862082;964.3923277597521;305.4316990254781;117,7307071;1047,403496;1010,666701;956,8543887;559,508977;252,7424104;-3,376185311;494,5463149;139,6181511;-62,77616571;65,48597054;779,038496;-887,7136954;;277,179263;37,83952042;845,9106787;616,0601503;970,9789656;-345,6212235;1063,464557;1318,35969;521,346119;-262,9433901;478,9060326;501,8528351;208,9592455;661,1646861;-;579,5104312;580,9264694;316,0351334;748,7314197;311,7450827;731,3559676; ;285,4458974;626,8484969;251,2267265;606,9871048;177,8181705;;-;527,406171;388,9154653;62,62876798;610,033391;791,4889567;935,6086449;664,2425368
441;Male;Brown;School SAT;Below $30,001;Very poor;lux;;Health;below 21 years;Novice;German;II;Credit;Metal;Hot;js;St. Petersburg;588.6107705625519;-47.68357075837113;35.73256628496847;151.40510089235718;156.54552676701152;609.8380079516526;950.2924424856071;-69.05950992837273;550.1642279992338;-538.3699220240193;448.94469869437114;1001.8807730954192;38.912487744283794;527.3224261445116;1133.1505612362207;797.776383327672;570.5458251037104;800.7433109203251;459.39326748949776;242.9681255217783;985.2336711060211;415.90166505563514;409.97519582910087;995.9473829830578;1963.4197930799678;509,7807694;408,9872382;1028,192022;629,1577489;114,6334514;181,3033165;135,2722548;-538,7313048;-508,1176148;-7,736793032;-270,28891;;39,19488563;1636,343173;103,8043096;312,2215646;830,4662878;453,1272583;1683,66437;;1145,073116;965,8998154;1415,430977;1284,302852;56,04939016; ;605,1657591;570,8095119;444,6923182;582,6974725;662,2492885;48,75787964;751,9479451;298,7815287;853,0881711; ;307,226172;841,3995396;-;289,0911688;92,96185683;235,9507704;450,2341738;775,6038231;416,2506535;72,0565233;636,2942456;605,5336974;956,1183841;584,8312525
442;male;Blonde;BSc;$40,001 - $50,000;good;lux; ;Health;59 years and above;Novice;;II;credit;Plastic;Hot;;St. Petersburg;191.88241829854724;100.04091725349825;692.070474333845;55.97996782337812;-233.1524508692886;328.1317477858478;900.8791483762998;403.6832943967732;832.0032991941201;-1020.3460131482029;619.3528893946459;1167.676274104217;-267.77642094533473;501.0720025377807;80.22194355258671;1189.3672399217644;-158.4902890865465;675.754968023196;538.292741371968;293.94635868501763;944.2188436651317;-78.05573339045216;625.5403741661503;1409.407860006018;-1291.7728208624496;;979,5827742;;1349,489903;416,0979822;241,1742763;-222,1609049;150,3746584;532,815637;-107,1340549;-700,7620171;1048,348352;-843,1560975;-154,9972584;;206,6020689;1030,075932;-34,6889838;629,2051314;617,964075;1785,357398;792,0708133;404,8258066;557,6688956;;-;45,53880947;307,9051942;617,1621482;574,9322807; ;211,0433136;694,1869855; ;432,2293866;723,0761649;270,6649124;276,4893735;348,7768591;686,2439049;104,9827148;401,052981;411,8690082;516,4376472;-;;613,1526458;565,4489417;951,2046357;697,0364307
443;Male;Brown;BSc;$40,001 - $50,000;Good;Lux;peer motivation;Family;21 to 35 years;Novice;German;III;cash;Metal;Hot;C++;moscow;796.355061051906;57.06950558135546;798.9757281629946;33.93202883882827;591.2866354835535;-9999.0;935.2427979281321;598.6247386736527;-195.8958256554381;39.27374648762577;818.127378625231;1040.451252939219;526.4080746672082;478.9358214283713;661.799951767117;798.8135187271132;925.4850549308514;790.2143806406173;-9999.0;204.00165993740978;1774.7891855439466;-393.16446519548117;874.6224192572181;973.7793328632113;967.1708945815183;-223,7153399;1167,118134;871,5838067;1305,061076;799,0741725;444,0777448;-54,1352303;-178,0570352;-132,6477168;60,44335238;41,83210546;740,2570466;-413,1051749;841,140159;157,8714173;-440,0275506;1012,674532;60,28136806;700,4476614;579,7612401;1153,922038;964,3288574;2192,248576;-404,4654986;408,0931123;441,4613066;419,2074421;795,129505;637,7507455;651,8305208;506,7987331;243,1320088; ;445,9548885;834,4654303;923,9368211;416,4386097; ;535,0784865;613,7349577;104,9637141;-;363,0504449;377,1059115;440,8100295;82,60386769;632,3296503;536,816368;942,693452;636,8708051
